Date,Open,High,Low,Close,Adj Close,Volume
2003-02-03,793.530029,801.190002,793.530029,801.190002,801.190002,3308200
2003-02-04,null,null,null,null,null,null
2003-02-05,802.309998,805.419983,802.309998,804.820007,804.820007,1962000
2003-02-06,802.900024,806.640015,793.460022,795.280029,795.280029,1881600
2003-02-07,795.280029,796.239990,793.090027,793.549988,793.549988,1253200
2003-02-10,793.549988,795.659973,782.770020,785.219971,785.219971,1552400
2003-02-11,785.210022,785.210022,782.679993,782.940002,782.940002,5037400
2003-02-12,null,null,null,null,null,null
2003-02-13,782.929993,783.659973,774.729980,775.340027,775.340027,2074200
2003-02-14,775.340027,775.380005,771.140015,772.140015,772.140015,2696400
2003-02-18,769.849976,770.090027,764.760010,765.330017,765.330017,1348200
2003-02-19,765.320007,768.989990,765.010010,766.559998,766.559998,1616000
2003-02-20,766.549988,769.809998,766.530029,769.400024,769.400024,5611800
2003-02-21,769.400024,769.440002,768.270020,768.489990,768.489990,1474400
2003-02-24,768.489990,768.729980,764.520020,765.150024,765.150024,2059800
2003-02-25,765.140015,765.359985,752.890015,753.979980,753.979980,4154400
2003-02-26,753.969971,755.590027,738.489990,740.270020,740.270020,2625000
2003-02-27,740.260010,746.940002,739.979980,746.270020,746.270020,5695800
2003-02-28,746.260010,749.429993,746.260010,748.539978,748.539978,1406800
2003-03-03,748.539978,748.650024,744.390015,746.070007,746.070007,831800
2003-03-04,746.070007,746.500000,743.469971,743.880005,743.880005,1054800
2003-03-05,743.869995,743.880005,740.419983,741.250000,741.250000,1542600
2003-03-06,741.239990,741.609985,735.409973,737.179993,737.179993,899400
2003-03-07,737.169983,737.179993,730.440002,730.530029,730.530029,1679600
2003-03-10,730.530029,730.530029,716.909973,720.330017,720.330017,1953600
2003-03-11,720.320007,720.330017,705.750000,707.150024,707.150024,2004200
2003-03-12,707.150024,707.150024,694.789978,696.739990,696.739990,3076800
2003-03-13,696.719971,710.539978,696.719971,710.190002,710.190002,2051000
2003-03-14,710.190002,717.520020,710.059998,717.320007,717.320007,2648200
2003-03-17,717.309998,717.340027,709.049988,709.890015,709.890015,897000
2003-03-18,null,null,null,null,null,null
2003-03-19,709.890015,709.890015,702.169983,703.760010,703.760010,1884400
2003-03-20,703.750000,717.380005,703.570007,716.440002,716.440002,1284000
2003-03-21,716.440002,718.469971,712.590027,715.549988,715.549988,975000
2003-03-24,715.549988,717.070007,713.059998,713.710022,713.710022,751000
2003-03-25,713.710022,716.250000,710.169983,712.609985,712.609985,761200
2003-03-26,712.609985,719.000000,712.130005,718.950012,718.950012,1282600
2003-03-27,718.940002,738.039978,718.940002,734.109985,734.109985,10985200
2003-03-28,734.109985,740.530029,730.440002,731.260010,731.260010,1158200
2003-03-31,731.250000,738.950012,731.250000,738.950012,738.950012,1846200
2003-04-01,738.950012,738.950012,731.690002,732.059998,732.059998,670600
2003-04-02,731.609985,738.429993,731.229980,735.580017,735.580017,1346400
2003-04-03,735.570007,755.640015,735.520020,754.179993,754.179993,7161800
2003-04-04,754.179993,778.929993,754.179993,774.750000,774.750000,4758400
2003-04-07,774.750000,774.780029,767.080017,767.869995,767.869995,1924000
2003-04-08,767.859985,781.530029,766.780029,780.109985,780.109985,7672600
2003-04-09,780.099976,789.469971,780.099976,787.559998,787.559998,6994600
2003-04-10,787.549988,794.049988,787.549988,793.390015,793.390015,3377000
2003-04-11,793.380005,797.729980,791.909973,793.330017,793.330017,2210400
2003-04-14,null,null,null,null,null,null
2003-04-15,793.330017,796.590027,793.330017,795.690002,795.690002,503200
2003-04-16,null,null,null,null,null,null
2003-04-17,795.679993,817.150024,795.679993,813.640015,813.640015,7410600
2003-04-21,null,null,null,null,null,null
2003-04-22,813.630005,813.630005,786.969971,805.140015,805.140015,16665600
2003-04-23,805.140015,817.570007,805.140015,814.969971,814.969971,5183400
2003-04-24,814.960022,819.340027,814.619995,814.619995,814.619995,8876600
2003-04-25,814.609985,818.950012,814.609985,817.799988,817.799988,2665200
2003-04-28,817.799988,823.979980,816.909973,823.150024,823.150024,2961600
2003-04-29,823.140015,829.429993,823.140015,826.200012,826.200012,2605800
2003-04-30,826.200012,827.020020,820.969971,824.349976,824.349976,0
2003-05-01,null,null,null,null,null,null
2003-05-02,824.349976,824.599976,818.440002,820.359985,820.359985,2298600
2003-05-05,820.359985,830.700012,820.349976,829.260010,829.260010,4549400
2003-05-06,829.260010,840.659973,829.260010,839.330017,839.330017,5195200
2003-05-07,839.320007,848.989990,839.320007,847.830017,847.830017,5696200
2003-05-08,847.820007,854.109985,847.820007,852.400024,852.400024,9612800
2003-05-09,852.390015,854.349976,849.820007,852.309998,852.309998,3445200
2003-05-12,852.299988,852.559998,841.880005,844.289978,844.289978,6700800
2003-05-13,844.289978,846.979980,843.130005,844.849976,844.849976,8718800
2003-05-14,null,null,null,null,null,null
2003-05-15,null,null,null,null,null,null
2003-05-16,null,null,null,null,null,null
2003-05-19,844.840027,845.780029,844.390015,844.669983,844.669983,869800
2003-05-20,844.659973,848.469971,844.659973,847.630005,847.630005,2023000
2003-05-21,847.619995,851.780029,847.530029,848.049988,848.049988,3353000
2003-05-22,848.049988,848.979980,845.349976,845.349976,845.349976,6631200
2003-05-23,845.340027,845.349976,835.010010,836.440002,836.440002,10714600
2003-05-27,835.539978,840.320007,833.419983,839.960022,839.960022,1975000
2003-05-28,839.950012,848.750000,839.950012,848.159973,848.159973,4361000
2003-05-29,848.150024,855.609985,848.150024,853.729980,853.729980,3562800
2003-05-30,853.719971,860.200012,853.719971,858.659973,858.659973,6002400
2003-06-02,858.659973,863.320007,853.489990,854.419983,854.419983,2872800
2003-06-03,854.419983,861.039978,854.419983,860.359985,860.359985,20316400
2003-06-04,860.359985,878.219971,860.359985,877.190002,877.190002,7788800
2003-06-05,877.179993,898.719971,877.179993,896.489990,896.489990,7812200
2003-06-06,896.489990,908.059998,896.489990,903.099976,903.099976,19305400
2003-06-09,903.099976,918.270020,903.099976,915.460022,915.460022,7134600
2003-06-10,915.460022,931.020020,915.460022,918.159973,918.159973,13923400
2003-06-11,918.159973,918.159973,905.039978,906.059998,906.059998,3089800
2003-06-12,906.059998,922.390015,904.450012,919.090027,919.090027,4735600
2003-06-13,919.049988,938.270020,919.049988,938.270020,938.270020,8295800
2003-06-16,934.679993,938.460022,929.190002,935.030029,935.030029,7746200
2003-06-17,935.030029,959.989990,935.030029,957.929993,957.929993,12662000
2003-06-18,957.929993,975.400024,957.929993,968.510010,968.510010,12580600
2003-06-19,968.510010,972.650024,959.770020,971.349976,971.349976,15637600
2003-06-20,971.349976,1002.900024,971.349976,994.989990,994.989990,19344600
2003-06-23,994.989990,1040.040039,994.320007,1036.160034,1036.160034,21190600
2003-06-24,1036.160034,1060.750000,1036.160034,1058.420044,1058.420044,22247200
2003-06-25,1058.420044,1105.010010,1058.420044,1100.130005,1100.130005,38281000
2003-06-26,1100.130005,1121.839966,1065.290039,1069.900024,1069.900024,17488200
2003-06-27,1069.900024,1072.650024,1032.500000,1051.430054,1051.430054,8164200
2003-06-30,1051.430054,1063.069946,1042.900024,1048.910034,1048.910034,3717800
2003-07-01,1048.910034,1055.010010,1033.739990,1035.040039,1035.040039,5990800
2003-07-02,1035.040039,1101.849976,1011.750000,1101.849976,1101.849976,5519800
2003-07-03,1011.840027,1013.359985,997.359985,998.030029,998.030029,1715400
2003-07-07,992.270020,1008.919983,987.840027,987.840027,987.840027,4220600
2003-07-08,987.840027,987.880005,961.590027,963.880005,963.880005,4862400
2003-07-09,963.880005,964.799988,938.229980,939.479980,939.479980,3341800
2003-07-10,939.479980,962.210022,939.479980,958.570007,958.570007,4149200
2003-07-11,958.570007,988.890015,958.570007,987.510010,987.510010,8797000
2003-07-14,987.510010,989.450012,981.650024,983.729980,983.729980,2363200
2003-07-15,983.729980,1002.130005,983.349976,996.919983,996.919983,4324800
2003-07-16,996.919983,1022.239990,996.919983,1019.530029,1019.530029,8630400
2003-07-17,1019.520020,1027.589966,1015.770020,1015.900024,1015.900024,4089800
2003-07-18,1015.900024,1018.299988,1004.479980,1014.869995,1014.869995,2556400
2003-07-21,1014.869995,1022.140015,1012.859985,1020.359985,1020.359985,2228400
2003-07-22,1020.359985,1030.989990,1020.309998,1029.520020,1029.520020,5459000
2003-07-23,1029.520020,1031.250000,1022.000000,1024.489990,1024.489990,3408800
2003-07-24,1024.489990,1026.790039,1022.479980,1026.430054,1026.430054,2861600
2003-07-25,1026.430054,1039.500000,1026.430054,1039.500000,1039.500000,5871000
2003-07-28,1039.500000,1047.770020,1038.140015,1042.760010,1042.760010,10926400
2003-07-29,1042.760010,1050.540039,1041.250000,1048.329956,1048.329956,18817000
2003-07-30,1048.329956,1053.000000,1048.329956,1051.130005,1051.130005,4269400
2003-07-31,1051.119995,1051.119995,1045.319946,1045.800049,1045.800049,3540600
2003-08-01,1045.800049,1050.829956,1041.410034,1050.109985,1050.109985,4198000
2003-08-04,1050.099976,1050.229980,1044.030029,1046.099976,1046.099976,2457800
2003-08-05,1046.089966,1046.290039,1040.959961,1041.300049,1041.300049,2909800
2003-08-06,1041.300049,1042.260010,1034.040039,1034.530029,1034.530029,2425600
2003-08-07,1034.520020,1040.750000,1034.500000,1038.939941,1038.939941,4093800
2003-08-08,1038.939941,1053.459961,1038.939941,1052.050049,1052.050049,4277400
2003-08-11,null,null,null,null,null,null
2003-08-12,1052.050049,1054.770020,1048.910034,1053.239990,1053.239990,3062800
2003-08-13,1053.229980,1066.180054,1053.180054,1064.680054,1064.680054,6380400
2003-08-14,1064.670044,1075.250000,1064.670044,1071.890015,1071.890015,12631000
2003-08-15,1071.890015,1082.079956,1071.890015,1080.839966,1080.839966,21281000
2003-08-18,1080.839966,1092.000000,1080.839966,1090.069946,1090.069946,13501400
2003-08-19,1090.060059,1090.989990,1082.410034,1085.619995,1085.619995,6849600
2003-08-20,1090.069946,1090.069946,1080.140015,1085.810059,1085.810059,6747800
2003-08-21,1085.800049,1093.300049,1085.800049,1091.369995,1091.369995,4363400
2003-08-22,1091.369995,1093.650024,1087.119995,1088.060059,1088.060059,6231200
2003-08-25,1088.050049,1088.939941,1083.630005,1085.699951,1085.699951,8895000
2003-08-26,1085.689941,1085.900024,1079.479980,1080.790039,1080.790039,6235400
2003-08-27,1080.790039,1082.380005,1076.060059,1077.630005,1077.630005,7779000
2003-08-28,1077.630005,1082.829956,1076.829956,1081.089966,1081.089966,7494000
2003-08-29,1081.089966,1087.050049,1080.530029,1082.569946,1082.569946,5455800
2003-09-02,1091.859985,1101.199951,1091.750000,1100.160034,1100.160034,8032000
2003-09-03,1100.150024,1122.739990,1100.119995,1111.390015,1111.390015,11567800
2003-09-04,1111.390015,1122.160034,1111.390015,1117.849976,1117.849976,15033800
2003-09-05,1117.849976,1128.280029,1114.579956,1116.579956,1116.579956,18134000
2003-09-08,1116.579956,1122.699951,1116.579956,1119.560059,1119.560059,7984000
2003-09-09,1119.550049,1130.770020,1119.550049,1127.589966,1127.589966,14040000
2003-09-10,null,null,null,null,null,null
2003-09-11,1127.589966,1141.209961,1127.069946,1140.119995,1140.119995,19762000
2003-09-12,1140.119995,1148.239990,1140.119995,1142.349976,1142.349976,17276800
2003-09-15,1142.349976,1145.319946,1139.579956,1140.430054,1140.430054,7574600
2003-09-16,1140.430054,1146.199951,1135.810059,1143.060059,1143.060059,7093400
2003-09-17,1143.060059,1166.979980,1143.060059,1161.199951,1161.199951,12029400
2003-09-18,1161.199951,1173.270020,1161.180054,1167.670044,1167.670044,12362800
2003-09-19,1167.660034,1216.329956,1167.630005,1212.520020,1212.520020,155323200
2003-09-22,1212.520020,1264.439941,1212.520020,1252.010010,1252.010010,21496200
2003-09-23,1252.010010,1264.099976,1244.430054,1254.439941,1254.439941,38257800
2003-09-24,1254.430054,1285.420044,1254.430054,1281.380005,1281.380005,27983800
2003-09-25,1281.380005,1295.790039,1270.920044,1274.150024,1274.150024,23537400
2003-09-26,1274.150024,1283.290039,1262.479980,1275.760010,1275.760010,17875000
2003-09-29,1275.750000,1294.640015,1275.750000,1291.939941,1291.939941,13884800
2003-09-30,1291.930054,1292.420044,1275.770020,1292.420044,1292.420044,21581400
2003-10-01,1292.410034,1304.829956,1292.410034,1297.170044,1297.170044,24638800
2003-10-02,1297.170044,1308.790039,1291.579956,1300.369995,1300.369995,25483000
2003-10-03,1300.359985,1332.150024,1300.359985,1326.439941,1326.439941,36348600
2003-10-06,1326.439941,1358.969971,1326.439941,1354.839966,1354.839966,40355200
2003-10-07,1354.829956,1371.089966,1347.900024,1353.089966,1353.089966,34254000
2003-10-08,1353.089966,1363.209961,1351.540039,1353.209961,1353.209961,22652400
2003-10-09,null,null,null,null,null,null
2003-10-10,1353.209961,1361.810059,1346.880005,1357.790039,1357.790039,13771000
2003-10-13,1357.780029,1363.589966,1339.239990,1343.920044,1343.920044,13532400
2003-10-14,1343.920044,1357.410034,1338.709961,1355.459961,1355.459961,13872400
2003-10-15,1355.449951,1383.390015,1355.449951,1370.709961,1370.709961,15824200
2003-10-16,1370.699951,1392.849976,1369.910034,1386.810059,1386.810059,23348000
2003-10-17,1386.810059,1410.300049,1386.209961,1390.040039,1390.040039,20551000
2003-10-20,1390.040039,1406.060059,1385.880005,1388.209961,1388.209961,45059000
2003-10-21,1388.199951,1396.150024,1385.640015,1392.410034,1392.410034,24955000
2003-10-22,1392.410034,1399.170044,1387.239990,1392.579956,1392.579956,16375800
2003-10-23,1392.579956,1430.469971,1392.579956,1423.520020,1423.520020,57524600
2003-10-24,null,null,null,null,null,null
2003-10-27,1423.510010,1438.310059,1418.560059,1421.349976,1421.349976,648888400
2003-10-28,1421.349976,1428.689941,1415.719971,1417.520020,1417.520020,16347000
2003-10-29,1417.520020,1422.219971,1402.939941,1405.650024,1405.650024,9308600
2003-10-30,1405.650024,1423.959961,1401.979980,1417.109985,1417.109985,13387600
2003-10-31,1417.109985,1425.500000,1413.170044,1416.369995,1416.369995,506067200
2003-11-03,1416.369995,1416.369995,1398.390015,1405.089966,1405.089966,433331600
2003-11-04,1405.089966,1407.140015,1326.869995,1334.540039,1334.540039,27847800
2003-11-05,1334.530029,1334.530029,1127.979980,1161.290039,1161.290039,1200
2003-11-06,1161.380005,1193.140015,1135.150024,1156.130005,1156.130005,19394200
2003-11-07,1156.130005,1302.089966,1156.130005,1298.489990,1298.489990,34100000
2003-11-10,1298.489990,1299.180054,1215.319946,1217.369995,1217.369995,13575200
2003-11-11,1217.359985,1218.229980,1178.780029,1184.719971,1184.719971,17735600
2003-11-12,1184.709961,1228.880005,1184.709961,1221.089966,1221.089966,9996200
2003-11-13,1221.089966,1261.280029,1221.089966,1255.550049,1255.550049,15040800
2003-11-14,1255.550049,1255.949951,1163.390015,1169.900024,1169.900024,19716400
2003-11-17,1169.880005,1213.739990,1169.660034,1209.390015,1209.390015,7125000
2003-11-18,1209.390015,1225.609985,1180.650024,1186.709961,1186.709961,12263800
2003-11-19,1186.709961,1262.119995,1186.709961,1257.310059,1257.310059,15958200
2003-11-20,1257.310059,1260.650024,1227.729980,1234.709961,1234.709961,7242000
2003-11-21,1234.709961,1250.579956,1234.660034,1241.290039,1241.290039,4241800
2003-11-24,1241.290039,1241.739990,1213.040039,1213.040039,1213.040039,4578400
2003-11-25,1213.040039,1213.040039,1180.390015,1184.209961,1184.209961,5630400
2003-11-26,null,null,null,null,null,null
2003-11-28,1192.339966,1214.020020,1192.339966,1206.329956,1206.329956,4328200
2003-12-01,1206.329956,1207.209961,1168.180054,1172.530029,1172.530029,7558600
2003-12-02,1172.520020,1181.400024,1164.030029,1166.609985,1166.609985,3535000
2003-12-03,1166.609985,1170.319946,1137.280029,1138.939941,1138.939941,3871800
2003-12-04,1138.930054,1139.680054,1101.510010,1111.550049,1111.550049,6394000
2003-12-05,1111.540039,1149.689941,1111.540039,1142.939941,1142.939941,5182600
2003-12-08,null,null,null,null,null,null
2003-12-09,1142.930054,1152.040039,1142.930054,1151.880005,1151.880005,2253800
2003-12-10,1151.880005,1153.010010,1148.050049,1150.400024,1150.400024,4015400
2003-12-11,1150.390015,1150.400024,1119.349976,1120.020020,1120.020020,4890800
2003-12-12,1120.010010,1130.420044,1114.089966,1125.869995,1125.869995,2962600
2003-12-15,1125.859985,1127.680054,1103.540039,1106.020020,1106.020020,2790600
2003-12-16,1106.010010,1108.400024,1072.709961,1076.119995,1076.119995,6493000
2003-12-17,1076.109985,1084.819946,1037.660034,1040.339966,1040.339966,5353000
2003-12-18,1040.339966,1046.949951,1028.640015,1030.479980,1030.479980,24589800
2003-12-19,1030.479980,1057.599976,1024.859985,1052.219971,1052.219971,4309800
2003-12-22,1052.209961,1053.790039,1040.540039,1050.770020,1050.770020,1622200
2003-12-23,1050.770020,1081.589966,1050.770020,1078.359985,1078.359985,3621200
2003-12-24,1082.199951,1087.380005,1078.359985,1083.849976,1083.849976,1147800
2003-12-26,1083.839966,1123.410034,1083.839966,1094.160034,1094.160034,2484600
2003-12-29,1094.150024,1096.239990,1075.640015,1076.229980,1076.229980,1046400
2003-12-30,1076.229980,1082.260010,1068.109985,1068.109985,1068.109985,31770200
2003-12-31,1068.109985,1069.380005,1061.180054,1062.390015,1062.390015,1009200
2004-01-02,1062.109985,1077.829956,1062.099976,1073.680054,1073.680054,1660400
2004-01-05,1073.680054,1121.599976,1073.680054,1115.130005,1115.130005,5960600
2004-01-06,1115.130005,1139.560059,1115.130005,1134.270020,1134.270020,9825000
2004-01-07,null,null,null,null,null,null
2004-01-08,1134.270020,1167.479980,1110.229980,1155.109985,1155.109985,10080400
2004-01-09,1155.140015,1168.030029,1150.810059,1164.859985,1164.859985,10606000
2004-01-12,1164.849976,1165.260010,1148.410034,1161.430054,1161.430054,3493200
2004-01-13,1161.420044,1178.849976,1161.250000,1173.209961,1173.209961,6974400
2004-01-14,1173.209961,1183.209961,1170.930054,1178.439941,1178.439941,5512000
2004-01-15,null,null,null,null,null,null
2004-01-16,1178.439941,1178.439941,1138.540039,1140.890015,1140.890015,5643400
2004-01-20,1083.670044,1100.500000,1075.170044,1094.719971,1094.719971,5146100
2004-01-21,1094.719971,1121.709961,1094.619995,1116.420044,1116.420044,3860000
2004-01-22,1116.459961,1133.989990,1116.459961,1123.400024,1123.400024,6069000
2004-01-23,1123.400024,1132.579956,1116.349976,1116.839966,1116.839966,5008800
2004-01-26,1116.839966,1187.849976,1116.839966,1180.949951,1180.949951,14594400
2004-01-27,1180.949951,1236.920044,1180.949951,1234.310059,1234.310059,33049400
2004-01-28,1234.310059,1238.160034,1220.040039,1225.050049,1225.050049,6383800
2004-01-29,1225.060059,1231.719971,1197.339966,1197.339966,1197.339966,3400800
2004-01-30,1197.329956,1212.079956,1197.140015,1211.109985,1211.109985,3453400
2004-02-02,null,null,null,null,null,null
2004-02-03,1211.109985,1211.109985,1162.699951,1162.699951,1162.699951,6610200
2004-02-04,null,null,null,null,null,null
2004-02-05,null,null,null,null,null,null
2004-02-06,1162.699951,1186.500000,1162.699951,1182.989990,1182.989990,5750600
2004-02-09,1058.329956,1058.329956,1058.329956,1058.329956,1058.329956,8982800
2004-02-10,1016.659973,1016.659973,1016.659973,1016.659973,1016.659973,8088000
2004-02-11,1059.260010,1059.260010,1059.260010,1059.260010,1059.260010,4742600
2004-02-12,1088.160034,1088.160034,1088.160034,1088.160034,1088.160034,8930000
2004-02-13,1118.469971,1118.469971,1118.469971,1118.469971,1118.469971,9414800
2004-02-17,1118.469971,1129.160034,1117.380005,1126.810059,1126.810059,3207200
2004-02-18,null,null,null,null,null,null
2004-02-19,1126.810059,1144.540039,1126.329956,1142.900024,1142.900024,3846200
2004-02-20,1142.550049,1156.689941,1141.459961,1154.310059,1154.310059,7945200
2004-02-23,1154.300049,1187.099976,1154.300049,1185.619995,1185.619995,5521400
2004-02-24,1185.839966,1203.000000,1185.839966,1198.939941,1198.939941,6451400
2004-02-25,1198.939941,1203.310059,1190.380005,1199.579956,1199.579956,5474800
2004-02-26,1199.579956,1214.810059,1199.579956,1213.459961,1213.459961,5030000
2004-02-27,1213.459961,1226.910034,1213.449951,1224.920044,1224.920044,10239600
2004-03-01,1224.920044,1230.869995,1222.520020,1223.319946,1223.319946,5044200
2004-03-02,1223.310059,1228.079956,1219.359985,1227.760010,1227.760010,2489400
2004-03-03,1227.760010,1230.140015,1220.859985,1223.859985,1223.859985,5196800
2004-03-04,1223.859985,1226.319946,1211.989990,1211.989990,1211.989990,7400800
2004-03-05,1211.979980,1242.520020,1200.790039,1237.319946,1237.319946,5196400
2004-03-08,1237.310059,1237.510010,1216.359985,1218.670044,1218.670044,4135200
2004-03-09,1218.660034,1235.540039,1218.599976,1231.859985,1231.859985,4931000
2004-03-10,1231.849976,1243.699951,1231.729980,1240.680054,1240.680054,3056400
2004-03-11,1240.670044,1244.900024,1227.599976,1228.010010,1228.010010,3254600
2004-03-12,1228.010010,1232.140015,1224.500000,1224.500000,1224.500000,3159600
2004-03-15,1224.500000,1227.170044,1215.699951,1216.199951,1216.199951,3703400
2004-03-16,1216.199951,1223.750000,1204.719971,1204.890015,1204.890015,2929200
2004-03-17,1204.890015,1208.119995,1201.390015,1201.390015,1201.390015,2847800
2004-03-18,1201.390015,1205.329956,1195.739990,1195.739990,1195.739990,11126400
2004-03-19,1195.739990,1220.660034,1187.920044,1216.050049,1216.050049,4397200
2004-03-22,1216.199951,1255.400024,1215.829956,1248.500000,1248.500000,3104200
2004-03-23,1248.500000,1354.640015,1248.489990,1338.790039,1338.790039,2547000
2004-03-24,1338.790039,1410.359985,1338.790039,1408.510010,1408.510010,2768400
2004-03-25,1408.510010,1411.439941,1342.800049,1343.599976,1343.599976,3369000
2004-03-26,1343.599976,1353.160034,1320.140015,1320.140015,1320.140015,5158800
2004-03-29,1320.119995,1322.589966,1313.890015,1314.010010,1314.010010,4529000
2004-03-30,1314.000000,1325.300049,1275.489990,1284.930054,1284.930054,7536800
2004-03-31,1284.930054,1291.239990,1276.060059,1284.219971,1284.219971,12170400
2004-04-01,1284.219971,1296.579956,1284.219971,1292.270020,1292.270020,11586600
2004-04-02,1292.280029,1320.260010,1292.280029,1313.459961,1313.459961,15749200
2004-04-05,null,null,null,null,null,null
2004-04-06,1313.449951,1313.449951,1178.579956,1188.989990,1188.989990,10667800
2004-04-07,1188.979980,1203.030029,1179.290039,1196.469971,1196.469971,6193200
2004-04-08,1196.469971,1220.339966,1196.469971,1213.489990,1213.489990,10932800
2004-04-12,null,null,null,null,null,null
2004-04-13,null,null,null,null,null,null
2004-04-14,1213.489990,1223.760010,1212.319946,1220.310059,1220.310059,2122000
2004-04-15,1220.310059,1224.420044,1219.589966,1219.869995,1219.869995,2728000
2004-04-16,1219.869995,1222.560059,1218.630005,1218.630005,1218.630005,2625800
2004-04-19,1218.630005,1219.800049,1205.479980,1208.859985,1208.859985,2759200
2004-04-20,1208.859985,1208.859985,1200.689941,1201.520020,1201.520020,4386200
2004-04-21,1201.520020,1215.890015,1201.520020,1212.229980,1212.229980,3295400
2004-04-22,1212.219971,1213.869995,1208.040039,1209.599976,1209.599976,4442600
2004-04-23,1209.599976,1216.280029,1209.599976,1212.680054,1212.680054,25639400
2004-04-26,1212.680054,1231.250000,1212.280029,1221.849976,1221.849976,14769200
2004-04-27,1221.849976,1222.050049,1217.050049,1217.050049,1217.050049,3262600
2004-04-28,1217.050049,1219.199951,1201.000000,1203.390015,1203.390015,6184200
2004-04-29,1203.390015,1215.229980,1203.390015,1212.339966,1212.339966,2955000
2004-04-30,null,null,null,null,null,null
2004-05-03,1212.339966,1222.290039,1210.489990,1221.189941,1221.189941,2546800
2004-05-04,null,null,null,null,null,null
2004-05-05,null,null,null,null,null,null
2004-05-06,1221.099976,1228.390015,1221.099976,1226.979980,1226.979980,7571600
2004-05-07,null,null,null,null,null,null
2004-05-10,1226.969971,1235.680054,1226.819946,1233.890015,1233.890015,5772000
2004-05-11,1233.890015,1247.699951,1233.890015,1245.680054,1245.680054,9540600
2004-05-12,1245.680054,1258.640015,1245.069946,1256.650024,1256.650024,20747200
2004-05-13,1283.959961,1289.219971,1256.680054,1283.959961,1283.959961,22122800
2004-05-14,1283.959961,1324.199951,1283.959961,1321.189941,1321.189941,20221000
2004-05-17,1321.189941,1327.739990,1306.140015,1306.140015,1306.140015,29655200
2004-05-18,1306.430054,1306.520020,1277.660034,1279.910034,1279.910034,13270400
2004-05-19,1279.910034,1296.510010,1279.910034,1294.250000,1294.250000,12488600
2004-05-20,1294.199951,1304.930054,1294.199951,1303.290039,1303.290039,16674200
2004-05-21,1303.290039,1330.689941,1303.290039,1321.680054,1321.680054,12749400
2004-05-24,1321.680054,1335.089966,1320.489990,1330.979980,1330.979980,9217000
2004-05-25,1330.979980,1335.689941,1315.680054,1318.079956,1318.079956,6102800
2004-05-26,1318.079956,1321.459961,1315.739990,1317.199951,1317.199951,16921800
2004-05-27,1317.199951,1321.459961,1314.800049,1314.800049,1314.800049,9859500
2004-05-28,1314.800049,1325.079956,1314.800049,1316.819946,1316.819946,9004000
2004-06-01,1319.250000,1328.359985,1319.250000,1321.250000,1321.250000,5745400
2004-06-02,null,null,null,null,null,null
2004-06-03,1321.250000,1323.699951,1309.359985,1309.910034,1309.910034,6781200
2004-06-04,1309.910034,1312.560059,1294.439941,1296.550049,1296.550049,6404800
2004-06-07,1296.550049,1305.829956,1296.550049,1298.880005,1298.880005,6863800
2004-06-08,1298.880005,1300.979980,1290.410034,1291.369995,1291.369995,17701400
2004-06-09,1291.369995,1295.489990,1286.790039,1287.229980,1287.229980,24344000
2004-06-10,1287.229980,1287.579956,1280.500000,1282.469971,1282.469971,22945600
2004-06-14,1298.069946,1303.689941,1294.339966,1300.270020,1300.270020,7941600
2004-06-15,1300.270020,1306.729980,1299.270020,1304.329956,1304.329956,8429400
2004-06-16,1304.329956,1308.930054,1301.660034,1303.810059,1303.810059,15006200
2004-06-17,1303.810059,1312.189941,1303.500000,1308.310059,1308.310059,8693800
2004-06-18,1307.430054,1317.520020,1307.430054,1312.910034,1312.910034,10559000
2004-06-21,1312.969971,1326.859985,1312.969971,1322.989990,1322.989990,14120400
2004-06-22,1322.989990,1328.910034,1322.989990,1325.939941,1325.939941,15074000
2004-06-23,1325.939941,1329.270020,1322.920044,1326.479980,1326.479980,13207400
2004-06-24,1326.479980,1333.689941,1324.219971,1330.900024,1330.900024,10007800
2004-06-25,1330.900024,1339.180054,1330.630005,1337.060059,1337.060059,7845800
2004-06-28,1337.060059,1339.510010,1332.310059,1335.449951,1335.449951,9589800
2004-06-29,1335.449951,1342.410034,1335.449951,1339.439941,1339.439941,20120200
2004-06-30,1339.439941,1360.569946,1339.439941,1358.469971,1358.469971,24409200
2004-07-01,1358.469971,1366.300049,1335.479980,1366.300049,1366.300049,22031600
2004-07-02,null,null,null,null,null,null
2004-07-06,1373.300049,1377.680054,1358.290039,1360.189941,1360.189941,8183600
2004-07-07,1360.189941,1370.060059,1327.810059,1339.489990,1339.489990,18217800
2004-07-08,1339.489990,1363.300049,1336.550049,1358.829956,1358.829956,22421000
2004-07-09,1358.829956,1374.449951,1358.800049,1368.709961,1368.709961,30457200
2004-07-12,1368.709961,1383.109985,1368.709961,1379.290039,1379.290039,10671400
2004-07-13,1379.290039,1398.290039,1375.280029,1390.050049,1390.050049,21418200
2004-07-14,1390.060059,1411.829956,1390.060059,1402.790039,1402.790039,33359200
2004-07-15,1402.760010,1414.219971,1402.760010,1406.119995,1406.119995,21209800
2004-07-16,1406.119995,1410.119995,1396.609985,1396.609985,1396.609985,16580800
2004-07-19,1396.609985,1404.849976,1390.449951,1391.420044,1391.420044,17826800
2004-07-20,1391.420044,1398.150024,1387.760010,1396.310059,1396.310059,14376600
2004-07-21,1396.030029,1412.280029,1396.030029,1409.819946,1409.819946,21949000
